      34,   0.100409,  -0.272661,   0.916987
      50,   0.099188,  -0.272417,   0.917231
      66,   0.091741,  -0.274858,   0.914912
      82,   0.088812,  -0.283404,   0.913569
      97,   0.082097,  -0.288531,   0.918208
     113,   0.079045,  -0.290850,   0.922847
     128,   0.079656,  -0.289874,   0.924068
     144,   0.082341,  -0.293414,   0.924434
     160,   0.086126,  -0.291461,   0.927608
     175,   0.090643,  -0.295245,   0.925044
     191,   0.095282,  -0.294757,   0.926387
     208,   0.096014,  -0.296588,   0.935543
     222,   0.101264,  -0.294390,   0.938961
     238,   0.106391,  -0.298297,   0.941525
     253,   0.109199,  -0.300739,   0.950681
     269,   0.110786,  -0.294146,   0.950925
     285,   0.115058,  -0.298297,   0.951413
     300,   0.119087,  -0.301227,   0.950803
     316,   0.124214,  -0.306232,   0.947384
     332,   0.128365,  -0.311237,   0.943966
     347,   0.131295,  -0.307331,   0.946042
     363,   0.126778,  -0.300006,   0.943478
     378,   0.112617,  -0.300861,   0.939571
     394,   0.111640,  -0.312580,   0.930171
     410,   0.117622,  -0.300617,   0.930660
     425,   0.124336,  -0.300372,   0.927974
     441,   0.122749,  -0.276689,   0.931270
     457,   0.127754,  -0.267411,   0.925899
     472,   0.116157,  -0.267533,   0.928951
     488,   0.118110,  -0.279009,   0.926387
     504,   0.123115,  -0.286822,   0.923213
     519,   0.118721,  -0.287554,   0.928707
     535,   0.122139,  -0.292926,   0.926021
     550,   0.144113,  -0.282061,   0.929561
     566,   0.154489,  -0.275713,   0.925166
     581,   0.133614,  -0.273759,   0.923213
     598,   0.122993,  -0.267900,   0.918940
     613,   0.118110,  -0.267533,   0.923946
     628,   0.120186,  -0.271684,   0.928584
     644,   0.135689,  -0.257767,   0.924556
     660,   0.141183,  -0.274858,   0.925777
     675,   0.137887,  -0.279863,   0.926631
     691,   0.131173,  -0.282061,   0.924678
     707,   0.115302,  -0.288775,   0.927364
     722,   0.111396,  -0.279375,   0.935177
     738,   0.117378,  -0.271806,   0.942013
     753,   0.124702,  -0.282793,   0.944210
     769,   0.114204,  -0.294390,   0.941036
     785,   0.108100,  -0.300128,   0.936642
     800,   0.099066,  -0.302692,   0.934200
     816,   0.091375,  -0.297687,   0.928951
     832,   0.099799,  -0.283770,   0.928462
     847,   0.109076,  -0.272661,   0.934078
     863,   0.106879,  -0.280107,   0.937496
     878,   0.087713,  -0.289507,   0.942746
     894,   0.095160,  -0.288409,   0.941281
     910,   0.104437,  -0.286455,   0.933468
     925,   0.102362,  -0.294757,   0.937130
     941,   0.111274,  -0.293170,   0.938351
     957,   0.110297,  -0.298785,   0.937008
     972,   0.109931,  -0.296588,   0.935543
     988,   0.114814,  -0.292193,   0.924190
    1003,   0.118477,  -0.275957,   0.912592
    1019,   0.116279,  -0.274370,   0.908075
    1034,   0.108344,  -0.278398,   0.913081
    1050,   0.098212,  -0.289996,   0.922359
    1066,   0.103461,  -0.286822,   0.930416
    1081,   0.111884,  -0.281572,   0.927120
    1097,   0.113471,  -0.280596,   0.930782
    1113,   0.102118,  -0.288897,   0.928096
    1128,   0.101264,  -0.291583,   0.928096
    1144,   0.099066,  -0.285235,   0.928218
    1160,   0.109687,  -0.280352,   0.932491
    1175,   0.121406,  -0.283281,   0.941525
    1191,   0.125435,  -0.288653,   0.941281
    1208,   0.114692,  -0.293048,   0.943844
    1222,   0.110908,  -0.289507,   0.947751
    1238,   0.112495,  -0.285967,   0.944821
    1253,   0.120308,  -0.280107,   0.946042
    1269,   0.125679,  -0.283770,   0.947507
    1285,   0.125557,  -0.291949,   0.947262
    1300,   0.127266,  -0.297076,   0.940426
    1316,   0.117866,  -0.298053,   0.931881
    1332,   0.116035,  -0.295123,   0.927608
    1347,   0.115669,  -0.290118,   0.926021
    1363,   0.113349,  -0.281694,   0.922969
    1378,   0.113349,  -0.266313,   0.936397
    1394,   0.119697,  -0.270463,   0.936031
    1410,   0.114082,  -0.272661,   0.938351
    1425,   0.111152,  -0.290484,   0.931881
    1441,   0.109321,  -0.289752,   0.936397
    1457,   0.114814,  -0.289752,   0.931759
    1472,   0.113471,  -0.287188,   0.930171
    1488,   0.107978,  -0.285113,   0.925899
    1503,   0.110175,  -0.284746,   0.926265
    1519,   0.110053,  -0.282549,   0.932003
    1535,   0.113960,  -0.275835,   0.932125
    1550,   0.120186,  -0.274370,   0.931392
    1566,   0.112617,  -0.274126,   0.932735
    1582,   0.106757,  -0.286822,   0.943600
    1597,   0.114692,  -0.291094,   0.942135
    1613,   0.109687,  -0.301959,   0.938595
    1628,   0.113349,  -0.293414,   0.934811
    1644,   0.112006,  -0.294268,   0.927364
    1660,   0.109809,  -0.289752,   0.927730
    1675,   0.108710,  -0.281572,   0.923701
    1691,   0.109687,  -0.280230,   0.922359
    1707,   0.108832,  -0.273637,   0.926509
    1722,   0.103583,  -0.282183,   0.930294
    1738,   0.107245,  -0.280474,   0.934688
    1753,   0.111030,  -0.281450,   0.931514
    1769,   0.107978,  -0.284746,   0.930782
    1785,   0.098700,  -0.289141,   0.925899
    1800,   0.096747,  -0.288165,   0.930416
    1816,   0.099921,  -0.287554,   0.937130
    1832,   0.108710,  -0.289019,   0.942013
    1847,   0.110419,  -0.295367,   0.937740
    1863,   0.105170,  -0.290118,   0.931636
    1878,   0.105414,  -0.285235,   0.928707
    1894,   0.107489,  -0.295733,   0.934688
    1910,   0.114936,  -0.293414,   0.939938
    1925,   0.123970,  -0.294268,   0.942257
    1941,   0.126289,  -0.288653,   0.936397
    1957,   0.109687,  -0.300983,   0.937008
    1972,   0.101630,  -0.303180,   0.936642
    1988,   0.107367,  -0.292681,   0.932003
    2003,   0.112861,  -0.291949,   0.927608
    2019,   0.112495,  -0.285601,   0.927852
    2035,   0.104315,  -0.282549,   0.925899
    2050,   0.105048,  -0.274614,   0.931026
    2066,   0.105048,  -0.284380,   0.933712
    2081,   0.104682,  -0.280474,   0.938351
    2097,   0.107489,  -0.280230,   0.934322
    2113,   0.104315,  -0.285723,   0.938351
    2128,   0.109687,  -0.283892,   0.934688
    2144,   0.104804,  -0.287188,   0.932735
    2160,   0.107978,  -0.289263,   0.936764
    2175,   0.110541,  -0.285845,   0.934078
    2191,   0.103217,  -0.292071,   0.934811
    2208,   0.103949,  -0.284502,   0.934933
    2222,   0.105536,  -0.284502,   0.927486
    2238,   0.109076,  -0.287310,   0.936275
    2254,   0.112373,  -0.298541,   0.932613
    2269,   0.114692,  -0.296344,   0.932857
    2285,   0.112250,  -0.300372,   0.927974
    2300,   0.100043,  -0.290118,   0.924068
    2316,   0.101019,  -0.294268,   0.920771
    2332,   0.112861,  -0.282793,   0.925411
    2347,   0.110908,  -0.283648,   0.919185
    2363,   0.098578,  -0.280230,   0.918452
    2378,   0.104560,  -0.285723,   0.918940
    2394,   0.104315,  -0.283648,   0.920039
    2410,   0.097113,  -0.280352,   0.926143
    2425,   0.089910,  -0.284868,   0.931881
    2441,   0.083318,  -0.277300,   0.950925
    2457,   0.093817,  -0.282549,   0.948727
    2472,   0.101752,  -0.278032,   0.955808
    2488,   0.104804,  -0.294513,   0.952390
    2503,   0.112006,  -0.285601,   0.944088
    2519,   0.118721,  -0.283770,   0.935787
    2535,   0.114204,  -0.281328,   0.930904
    2550,   0.110786,  -0.280596,   0.927608
    2566,   0.120063,  -0.271440,   0.928951
    2582,   0.117866,  -0.272417,   0.926998
